from,to,cost
400715,404521,0.1376443291649918
400715,404640,0.23780468144973346
400715,404753,0.1883196464237755
400715,404759,0.18370832019854297
400715,405613,0.4773711047590032
400715,405619,0.49524327328563644
400715,405701,0.5879420108949458
400715,407165,0.14956917117079035
400715,407172,0.16528172695662946
400715,407173,0.16327982875629438
400715,407194,0.14952737747116487
400715,407321,0.21275406034626257
400715,407331,0.20070609484764076
400715,407337,0.13106006451748514
400715,407339,0.13726587381408933
400715,407341,0.1617830778866065
400715,407344,0.22921664565290406
400715,407364,0.13687662711316712
400715,407370,0.2125277826583679
400715,407372,0.16120644879600307
400715,407373,0.18788269700521731
400715,407710,0.6154609207938951
400715,407711,0.6227045117649048
400715,408907,0.5770643335198702
400715,408911,0.5464990972111394
400715,409524,0.2913839090823794
400715,409525,0.2207195726461387
400715,409526,0.2019847171310404
400715,409528,0.22119636214561297
400715,409529,0.20228356579918783
400715,413877,0.46213867285766036
400715,413878,0.3954276023220763
400715,414284,0.43890611653542655
400715,414694,0.5681945172201326
400717,400001,0.2004192735071354
400717,400017,0.9174142010212852
400717,400030,0.23161371242192874
400717,400040,0.6932232272562161
400717,400045,0.204665761713065
400717,400052,0.8951766625014869
400717,400057,0.3959425377193525
400717,400059,0.99824692292838
400717,400065,0.5261894275530384
400717,400073,0.8609385394717008
400717,400084,0.213408278185104
400717,400085,0.8913835210969983
400717,400097,0.4251058656704116
400717,400100,0.7401930482060625
400717,400109,0.20183030065146684
400717,400122,0.18906673868932772
400717,400147,0.34762330889268334
400717,400148,0.9999928669007159
400717,400160,0.24727304956203547
400717,400172,0.1331830076167261
400717,400178,0.7612717604014851
400717,400185,0.22094241874935794
400717,400209,0.12776451812392733
400717,400213,0.7838405504127908
400717,400221,0.7548152442267628
400717,400222,0.4755166612289827
400717,400227,0.12693132286970532
400717,400236,0.4879583962654586
400717,400240,0.8679548946115769
400717,400253,0.34217887037989886
400717,400257,0.7115552111445009
400717,400258,0.5796382223015341
400717,400268,0.7904840616982463
400717,400278,0.8737342381861715
400717,400280,0.7828458348253468
400717,400292,0.4423128859296853
400717,400298,0.7594844340004743
400717,400336,0.9807685182987631
400717,400343,0.3007562308093549
400717,400394,0.19925767647066675
400717,400400,0.27016369263386425
400717,400414,0.40956497862833097
400717,400418,0.7109011191417681
400717,400429,0.33337128580970027
400717,400436,0.861138809761174
400717,400440,0.2254535925275217
400717,400457,0.7616079251018316
400717,400461,0.913452625975651
400717,400464,0.8179243210142341
400717,400479,0.21053643363152733
400717,400485,0.8979989843458257
400717,400499,0.19676864674386754
400717,400507,0.25439357579637584
400717,400508,0.3093044436079195
400717,400514,0.39830719060062264
400717,400519,0.7527465067048057
400717,400560,0.2659056913836584
400717,400563,0.48703934600198456
400717,400582,0.47470405719697345
400717,400586,0.12918587378938823
400717,400637,0.7750499446646463
400717,400648,0.22011610739373702
400717,400649,0.8491860894403686
400717,400654,0.6777371690186292
400717,400664,0.6440418232802892
400717,400665,0.262777560698155
400717,400668,0.2193152868575467
400717,400673,0.20597015418507145
400717,400677,0.12840617899560433
400717,400688,0.7844950235323658
400717,400690,0.9027031811036124
400717,400700,0.9639363039046435
400717,400709,0.3539169897816073
400717,400713,0.9640171463362989
400717,400714,0.5084379729998778
400717,400715,0.8622401799209475
400717,400717,1.0
400717,400723,0.40021801596322926
400717,400750,0.998255194942878
400717,400760,0.14450797791500736
400717,400772,0.980732108749314
400717,400792,0.8619731806033949
400717,400799,0.4291351355667273
400717,400804,0.2928257901281103
400717,400822,0.8627019836353975
400717,400823,0.14201166117882702
400717,400828,0.2535415534176071
400717,400832,0.8556026656782748
400717,400837,0.6446105896309263
400717,400842,0.7879279543089408
400717,400863,0.16152409460318123
400717,400895,0.10136575543099115
400717,400907,0.8172335671557485
400717,400911,0.15643848227867407
400717,400916,0.5252242762801154
400717,400922,0.20229375781579534
400717,400934,0.8974147068149106
400717,400951,0.47107864305450187
400717,400952,0.4261612258698102
400717,400953,0.44562434390364614
400717,400964,0.1308555192719421
400717,400965,0.20118878754923125
400717,400971,0.17579188374682067
400717,400995,0.5802067184902541
400717,400996,0.2356952301168108
400717,401129,0.7750165673610258
400717,401154,0.7751189688470013
400717,401163,0.5752129922417223
400717,401167,0.5730409369992246
400717,401210,0.31068841455446516
400717,401224,0.3098048982227646
400717,401327,0.5960443415061234
400717,401388,0.5132567174648817
400717,401391,0.29906073320553644
400717,401400,0.511502572200879
400717,401403,0.29656134200541373
400717,401440,0.24638471645440885
400717,401457,0.7537519865612583
400717,401495,0.7968367024368045
400717,401541,0.16808382568772234
400717,401555,0.7965530419416434
400717,401560,0.24173012594989762
400717,401567,0.7534421417184647
400717,401597,0.7314092546171178
400717,401606,0.7317220036962317
400717,401611,0.526899997345682
400717,401655,0.32584851704643736
400717,401808,0.33391765227307657
400717,401809,0.3365133162506581
400717,401810,0.46385039580186
400717,401811,0.46610658114791387
400717,401816,0.16224825953841235
400717,401817,0.1616850275442371
400717,401890,0.2662034443516665
400717,401891,0.2677558066515449
400717,401906,0.2967797226713091
400717,401908,0.29551921323531466
400717,401942,0.5164895731007638
400717,401943,0.5185693176371116
400717,401957,0.7743552490747995
400717,401958,0.7742371849009432
400717,402056,0.4562777542883264
400717,402057,0.394018446190614
400717,402058,0.3880350169340257
400717,402059,0.3852888914936074
400717,402067,0.5297759572343974
400717,402117,0.33352130520123957
400717,402118,0.3327090904185002
400717,402121,0.12365306160565323
400717,402281,0.10786589908417077
400717,402282,0.10790904263210174
400717,402359,0.3118955904038819
400717,402360,0.3136254279892307
400717,402361,0.29126776772421736
400717,402362,0.20480106245550941
400717,402363,0.20602778920369608
400717,402364,0.18015680396467967
400717,402365,0.18145623373190162
400717,403225,0.2964382276455724
400717,403265,0.2984394837089489
400717,403329,0.8658849598563836
400717,403401,0.41106933742045626
400717,403402,0.40907295677190547
400717,403404,0.4270537946944962
400717,403406,0.4624403453036917
400717,403409,0.4932296882607621
400717,403412,0.5177416366096578
400717,403414,0.5985649450124322
400717,403419,0.5765804769618744
400717,404370,0.7313869090670292
400717,404434,0.6690606622132382
400717,404435,0.1090354114631851
400717,404444,0.6684649854270988
400717,404451,0.7740155496387645
400717,404452,0.7387840484473622
400717,404453,0.6091472635129359
400717,404461,0.6097995080244025
400717,404462,0.7739691467404568
400717,404753,0.1976273477511797
400717,404759,0.19452380194779734
400717,405613,0.7815356167023935
400717,405619,0.7390563103141403
400717,405701,0.5718842945210498
400717,407165,0.2379994246065801
400717,407172,0.2586064698862375
400717,407173,0.2560395207155871
400717,407176,0.1568264940720023
400717,407177,0.15152746599082215
400717,407179,0.12665047998469758
400717,407180,0.11668579856650603
400717,407181,0.10028755530427963
400717,407194,0.23756282271764742
400717,407202,0.15077810971879718
400717,407204,0.13407761256960335
400717,407206,0.11674656733392047
400717,407207,0.10028094295409262
400717,407710,0.5434263614085655
400717,407711,0.5401623597367202
400717,408907,0.5008392336284879
400717,408911,0.47068575451590977
400717,409524,0.3041658722934431
400717,409525,0.2107904825255916
400717,409526,0.1865053185548566
400717,409528,0.21138209486712936
400717,409529,0.18693670840138113
400717,413877,0.5275660406403765
400717,413878,0.48402565086312715
400717,414284,0.5105298557828317
400717,414694,0.5966068299378307
400723,400001,0.8117955893656004
400723,400017,0.4417321714871501
400723,400030,0.8632011904299899
400723,400040,0.6018531168326346
400723,400045,0.8206960550324884
400723,400052,0.3480698235510308
400723,400057,0.9998252677264868
400723,400059,0.3928734730451548
400723,400065,0.8246866843354466
400723,400069,0.6329289795458853
400723,400073,0.45841525236077757
400723,400084,0.6395842084164919
400723,400085,0.3441777934873778
400723,400088,0.4273638041211207
400723,400096,0.3805282369870974
400723,400097,0.44700410570077626
400723,400100,0.826307221385579
400723,400104,0.3980415962541614
400723,400109,0.7599787860029746
400723,400122,0.7991084545591882
400723,400147,0.9839312524119534
400723,400148,0.4022306455077739
400723,400149,0.10017528348730348
400723,400158,0.3942526501969898
400723,400160,0.6204141919191755
400723,400168,0.5116545685799123
400723,400172,0.8037394253329381
400723,400174,0.1383618231798817
400723,400178,0.4383884720015321
400723,400185,0.41963157275019713
400723,400201,0.38895137008017916
400723,400206,0.7230766003077401
400723,400209,0.3635548672655049
400723,400213,0.4630877740069244
400723,400221,0.8148560745500348
400723,400222,0.453552270970092
400723,400227,0.7931942951014022
400723,400236,0.8520516674769323
400723,400238,0.44162435618194756
400723,400240,0.4774599082993422
400723,400246,0.6185270806875384
400723,400253,0.9814676673665916
400723,400257,0.574829677905212
400723,400258,0.7763588259671144
400723,400268,0.2869345191224016
400723,400274,0.3723561522408611
400723,400278,0.5607285718209002
400723,400280,0.3245204899817818
400723,400292,0.871641561299306
400723,400296,0.40000783270988305
400723,400298,0.8101947522084032
400723,400330,0.3180098449477501
400723,400336,0.41841739629301733
400723,400343,0.9472118581057402
400723,400353,0.691525666368932
400723,400372,0.6532906030740769
400723,400394,0.8168357027453735
400723,400400,0.5852174807628632
400723,400414,0.850515284410746
400723,400418,0.575729601242502
400723,400429,0.7583183080965648
400723,400435,0.21347514952104704
400723,400436,0.6107810426209224
400723,400440,0.6444997047144773
400723,400449,0.39685822782076535
400723,400457,0.4375121170116306
400723,400461,0.3523707157109326
400723,400464,0.4629717695173311
400723,400479,0.8306115381850833
400723,400485,0.44715563000163183
400723,400499,0.6190146807639456
400723,400507,0.4349688917942126
400723,400508,0.9569777741652145
400723,400514,0.9999747652260507
400723,400519,0.26541302787667814
400723,400528,0.17691369604769178
400723,400545,0.28096272129827593
400723,400560,0.7022194499896875
400723,400563,0.8527296898672171
400723,400567,0.3910517418091919
400723,400581,0.2881626843844553
400723,400582,0.4513991072755566
400723,400586,0.7974017325019236
400723,400637,0.27698397915631445
400723,400643,0.5174379831794493
400723,400648,0.4175023730115662
400723,400649,0.4153866895042364
400723,400654,0.6225728291253134
400723,400664,0.6799221926213885
400723,400665,0.5469222985608688
400723,400668,0.6481197174193176
400723,400673,0.6297756544439134
400723,400677,0.36537010723871977
400723,400687,0.364356564522559
400723,400688,0.4653212468699705
400723,400690,0.3483654095710069
400723,400700,0.42685625926231285
400723,400709,0.9877130781347914
400723,400713,0.428952197175308
400723,400714,0.9417803798257885
400723,400715,0.4578495436488917
400723,400717,0.40021801596322926
400723,400723,1.0
400723,400743,0.30921132224518805
400723,400750,0.3950840478021176
400723,400760,0.8157711514895468
400723,400772,0.41690427014660303
400723,400790,0.49422129941007686
400723,400792,0.4513025461551652
400723,400794,0.5255256110294169
400723,400799,0.746914479580953
400723,400804,0.5436678480195213
400723,400822,0.45349763325490483
400723,400823,0.5056195986980191
400723,400828,0.4328089490723566
400723,400832,0.44183884084553143
400723,400837,0.6789287085132615
400723,400842,0.32663687432635624
400723,400863,0.8140492395982286
400723,400869,0.13783829055673377
400723,400873,0.39537007692538867
400723,400895,0.7302698934665807
400723,400904,0.41388986480463313
400723,400907,0.46081085841933817
400723,400911,0.8197077996364707
400723,400916,0.8251791742816788
400723,400922,0.80698138975273
400723,400934,0.44499932222038974
400723,400951,0.9884923254236099
400723,400952,0.4497289376610394
400723,400953,0.7781490856901144
400723,400964,0.7997605152265751
400723,400965,0.7793196348991165
400723,400970,0.37535734735409
400723,400971,0.7836207365855302
400723,400973,0.38267264931367345
400723,400995,0.7754519490170354
400723,400996,0.6275361759038837
400723,401014,0.39875811946546597
400723,401129,0.3554862145850249
400723,401154,0.3550413430353341
400723,401163,0.9490151006742928
400723,401167,0.9499921552475684
400723,401210,0.4415924756855062
400723,401224,0.43943731255623425
400723,401327,0.9192969047038696
400723,401351,0.27689866793197687
400723,401388,0.9437001107695169
400723,401391,0.5900061084099302
400723,401400,0.9445990397057666
400723,401403,0.5891569595311134
400723,401440,0.8837350100893682
400723,401457,0.46038865548669267
400723,401464,0.35105551350241754
400723,401489,0.33147691613007957
400723,401495,0.28839890184491623
400723,401534,0.14175071203445405
400723,401541,0.7740051725044577
400723,401555,0.290166523273315
400723,401560,0.8766600630133788
400723,401567,0.4613736397784986
400723,401597,0.53584913296932
400723,401606,0.534793417159976
400723,401611,0.9702034408236916
400723,401655,0.6230199593240388
400723,401808,0.6318082252354955
400723,401809,0.6320719389010115
400723,401810,0.7977723487404395
400723,401811,0.7970835900500894
400723,401816,0.838986164343447
400723,401817,0.8381544808938385
400723,401845,0.30097076084378505
400723,401846,0.30101018211953673
400723,401890,0.5913993968276361
400723,401891,0.5935248088531769
400723,401906,0.5407727747767995
400723,401908,0.5380047259124209
400723,401936,0.14270429865270556
400723,401937,0.10362142777980696
400723,401942,0.8737882885573832
400723,401943,0.8728853543856342
400723,401948,0.1196509314446593
400723,401957,0.38532860180722867
400723,401958,0.3843377334629803
400723,401994,0.6412795158581996
400723,401996,0.38113152169119435
400723,401997,0.3231401354766285
400723,401998,0.19686868161325688
400723,402056,0.8734179362983234
400723,402057,0.8866451546012603
400723,402058,0.8872108524005733
400723,402059,0.887562866321484
400723,402060,0.27352861471833995
400723,402061,0.2723904585169098
400723,402067,0.8794311979759196
400723,402117,0.8995564103001098
400723,402118,0.8995944046533242
400723,402119,0.379057344477342
400723,402120,0.5580247084075408
400723,402121,0.7084822996937779
400723,402281,0.6765103606744132
400723,402282,0.6772207386369616
400723,402283,0.6205312403544334
400723,402284,0.6214611061923109
400723,402285,0.5619104768931462
400723,402286,0.5021043652277206
400723,402287,0.5030049022406332
400723,402288,0.39447146755809787
400723,402289,0.39514510623692595
400723,402359,0.4954874692527645
400723,402360,0.49730786724227366
400723,402361,0.5468767622980087
400723,402362,0.6684498268515539
400723,402363,0.6700115468180022
400723,402364,0.8136339826139355
400723,402365,0.8156297397391554
400723,402366,0.5727328328695768
400723,402367,0.5737701926783048
400723,402368,0.4460970200089982
400723,402369,0.4471184110650933
400723,402370,0.3947934885150573
400723,402371,0.3715098588588347
400723,402372,0.17617515180491203
400723,402373,0.17521869493111772
400723,403225,0.9435202381193126
400723,403265,0.9456867076868803
400723,403329,0.5970408401094238
400723,403401,0.7094342933036253
400723,403402,0.7093273277030379
400723,403404,0.7379794484185951
400723,403406,0.793317908701594
400723,403409,0.8363308466225672
400723,403412,0.8722116007258364
400723,403414,0.9154365822148376
400723,403419,0.9455770189638292
400723,404370,0.8339947341117627
400723,404434,0.4761135564622846
400723,404435,0.35847064567419373
400723,404444,0.47390020273480826
400723,404451,0.40638669226033153
400723,404452,0.5088482395844357
400723,404453,0.7353806870669228
400723,404461,0.7344410330118546
400723,404462,0.4066168825460859
400723,404521,0.7021416214669539
400723,404522,0.23986723017805048
400723,404553,0.39566991479765834
400723,404554,0.2403617017406096
400723,404585,0.3399052042862183
400723,404586,0.33877129597623334
400723,404640,0.3690624462551283
400723,404753,0.816244908577796
400723,404759,0.8070259917248924
400723,405613,0.3289469140455903
400723,405619,0.5077467741437035
400723,405701,0.9523662609965523
400723,407150,0.27743076349167717
400723,407151,0.314483297045587
400723,407152,0.3425516627390797
400723,407153,0.4502071732418377
400723,407155,0.47310917996422913
400723,407157,0.4777769499072202
400723,407161,0.3927943937872174
400723,407165,0.5149246451623121
400723,407172,0.5396902579089763
400723,407173,0.536538273463166
400723,407174,0.43387655591359064
400723,407176,0.44962975860609034
400723,407177,0.4517643802979336
400723,407179,0.45848728120157123
400723,407180,0.46803680055771396
400723,407181,0.47648895188196927
400723,407184,0.27753664936018446
400723,407185,0.31442387601504407
400723,407186,0.4744969035570481
400723,407187,0.47963202591493026
400723,407190,0.3638472315410422
400723,407191,0.3928320675041326
400723,407194,0.516156393751976
400723,407200,0.45058762723600937
400723,407202,0.4540536497432225
400723,407204,0.4580975127759689
400723,407206,0.470091826501455
400723,407207,0.4782771330436424
400723,407321,0.3235530149822403
400723,407323,0.15927805924793326
400723,407325,0.1919243283175621
400723,407328,0.20907043451302745
400723,407331,0.3145675872006108
400723,407332,0.13033925598691387
400723,407335,0.2184746413160354
400723,407336,0.26094709691654283
400723,407337,0.28677886503750893
400723,407339,0.29218260561227716
400723,407341,0.3020992792479795
400723,407342,0.20460459156293262
400723,407344,0.3365336694840342
400723,407348,0.1894088569251971
400723,407352,0.20830046863493298
400723,407359,0.1294027776296207
400723,407360,0.2172910764111225
400723,407361,0.25948543519540374
400723,407364,0.2909213074792809
400723,407367,0.20287162785314422
400723,407370,0.32260132865084257
400723,407372,0.30079725769457116
400723,407373,0.30601373116321023
400723,407374,0.16260752601885936
400723,407710,0.9652274990863225
400723,407711,0.9624119522994439
400723,408907,0.9798848043398055
400723,408911,0.9883837699787631
400723,409524,0.9115703776551702
400723,409525,0.8801539331533969
400723,409526,0.8625259808985389
400723,409528,0.8805634833197358
400723,409529,0.8628240827610657
400723,413026,0.37835668139167156
400723,413845,0.3753962535671977
400723,413877,0.8804794337884573
400723,413878,0.8249600569322302
400723,414284,0.8678535695763493
400723,414694,0.9158433910041198
400743,400001,0.24310725262718563
400743,400030,0.257747450914415
400743,400045,0.2468991428693528
400743,400057,0.3075132453940692
400743,400065,0.10483734970920955
400743,400069,0.7995634738743721
400743,400084,0.5368661123469475
400743,400088,0.3410276840762733
400743,400096,0.7499656599359619
400743,400097,0.16456858085317008
400743,400100,0.14062688999332504
400743,400104,0.627772276669825
400743,400109,0.18824365246290878
400743,400122,0.24725365447723968
400743,400147,0.2975547309011352
400743,400149,0.8088330512704462
400743,400158,0.48935404324099424
400743,400168,0.912308316330078
400743,400172,0.5079181292622529
400743,400174,0.872510842322516
400743,400185,0.32011164272575293
400743,400201,0.680073189654964
400743,400206,0.6830764747583754
400743,400209,0.44684677455518285
400743,400221,0.1336465844170675
400743,400222,0.1447854122962876
400743,400227,0.5381445882735383
400743,400236,0.1214240198790919
400743,400238,0.3410040122906094
400743,400246,0.8139670856806825
400743,400253,0.29787960122137086
400743,400274,0.9143357116048543
400743,400292,0.33567615373209964
400743,400296,0.5078925669035222
400743,400298,0.13160988386958936
400743,400330,0.9997913198794773
400743,400343,0.2824519263177095
400743,400353,0.7258821646007129
400743,400372,0.7761276549771372
400743,400394,0.25126928248779884
400743,400414,0.36206901131949476
400743,400429,0.41498583386439986
400743,400435,0.9698832942988199
400743,400449,0.6274612773276556
400743,400479,0.24952582793612618
400743,400499,0.5573786867400731
400743,400507,0.28995593955276544
400743,400508,0.2884075862322099
400743,400514,0.3088675743648965
400743,400528,0.8690669835330596
400743,400545,0.9976868711892553
400743,400560,0.48165048269429617
400743,400563,0.12188065892789736
400743,400567,0.6808639842659621
400743,400581,0.9982901504137823
400743,400582,0.14408129611564763
400743,400586,0.529520173131
400743,400643,0.9086961855785527
400743,400648,0.31915370408967314
400743,400668,0.10310201094367748
400743,400673,0.545304175957633
400743,400677,0.4476678267801389
400743,400687,0.9319377779152956
400743,400709,0.30019211742350327
400743,400714,0.2799219759108984
400743,400723,0.30921132224518805
400743,400743,1.0
400743,400760,0.4436817107473689
400743,400790,0.9251458846425913
400743,400794,0.9022976052503214
400743,400823,0.59543842086924
400743,400828,0.28902690953430366
400743,400863,0.3438860306908522
400743,400869,0.8714345022809992
400743,400873,0.48942518081173497
400743,400895,0.6721913092594334
400743,400904,0.9735753404157474
400743,400911,0.38005408783286243
400743,400916,0.10513192016275397
400743,400922,0.23448696897626792
400743,400951,0.2794900315329728
400743,400952,0.1655328231243512
400743,400964,0.5164355589575736
400743,400965,0.20688418626990998
400743,400970,0.9099434688823582
400743,400971,0.25322015672197784
400743,400973,0.7501982895658543
400743,401014,0.5078533958281332
400743,401163,0.18260481622446392
400743,401167,0.18351904500254096
400743,401210,0.2372747439617664
400743,401224,0.23640947418860697
400743,401327,0.15209554755319404
400743,401351,0.9975093989664288
400743,401388,0.27550418494355416
400743,401400,0.276664641237866
400743,401440,0.26288402461004934
400743,401464,0.3441231863825188
400743,401489,0.34348484862983797
400743,401507,0.7965902639975215
400743,401534,0.8911467122142716
400743,401541,0.25698649329852463
400743,401560,0.2602695780101874
400743,401611,0.24695755525232896
400743,401810,0.1014234817186558
400743,401811,0.10084828074054787
400743,401816,0.4066609530889694
400743,401817,0.407186323795244
400743,401845,0.5352095489977048
400743,401846,0.5336065842549966
400743,401926,0.8052581829610683
400743,401936,0.8922271217500884
400743,401937,0.8170771706398082
400743,401942,0.12845459513411006
400743,401943,0.12773784652256054
400743,401948,0.8518451638307833
400743,401994,0.7885615603790073
400743,401996,0.9867653890310432
400743,401997,0.999420704028419
400743,401998,0.9574084352815639
400743,402056,0.13772983275738163
400743,402057,0.16191362515800112
400743,402058,0.1643559815202055
400743,402059,0.16557753260499397
400743,402060,0.7320010855164731
400743,402061,0.7308328777448
400743,402067,0.1299158015928369
400743,402117,0.19900025818014402
400743,402118,0.19952187138406788
400743,402119,0.34543485747364433
400743,402120,0.32594876765653874
400743,402121,0.28665327511784344
400743,402281,0.296136398981669
400743,402282,0.2972686284524788
400743,402283,0.3116793660594649
400743,402284,0.3128681302164597
400743,402285,0.3238574948909203
400743,402286,0.3322050467684533
400743,402287,0.3336461578780675
400743,402288,0.3433796823808469
400743,402289,0.3447163293091615
400743,402362,0.12156152866955672
400743,402363,0.12166008059054262
400743,402364,0.28612426777429917
400743,402365,0.2860753453168983
400743,402366,0.8602987146024123
400743,402367,0.8602548524722406
400743,402368,0.9561975891652873
400743,402369,0.9561624962814673
400743,402370,0.9816005939431007
400743,402371,0.9901546446235633
400743,402372,0.9376115444773209
400743,402373,0.9361114956682379
400743,403225,0.2818724003453983
400743,403265,0.28285888747065924
400743,403409,0.11348456698820253
400743,403412,0.12748802223393993
400743,403414,0.14902454469865398
400743,403419,0.1777537677051262
400743,404370,0.14470790736320985
400743,404435,0.5028204116431266
400743,404521,0.7113067587492766
400743,404522,0.985228425681195
400743,404553,0.981574282079582
400743,404554,0.9852438294644565
400743,404585,0.9718603468798886
400743,404586,0.971586429725057
400743,404640,0.5690893885865232
400743,404753,0.2533994544945362
400743,404759,0.24732123096149225
400743,405701,0.18731722346400276
400743,407150,0.17996774910860405
400743,407151,0.17768450332267163
400743,407152,0.17618771588417237
400743,407153,0.1603069531646552
400743,407155,0.14155932675314425
400743,407157,0.11819542199187574
400743,407161,0.17062002443950972
400743,407174,0.1637078147129678
400743,407184,0.18147435205518683
400743,407185,0.178891613015737
400743,407186,0.14306509138243562
400743,407187,0.11081341535078659
400743,407190,0.1754742926243524
400743,407191,0.17179894102107687
400743,407200,0.1615884609399957
400743,407321,0.5536475614571301
400743,407323,0.8803132159529589
400743,407325,0.8588989215150997
400743,407328,0.8366390602991947
400743,407331,0.5657565503932162
400743,407332,0.868524967289017
400743,407335,0.8180378082133911
400743,407336,0.7781176669330326
400743,407337,0.7095899618390504
400743,407339,0.6994057655244094
400743,407341,0.6432661607092296
400743,407342,0.8444506880613318
400743,407344,0.5394370662129363
400743,407348,0.8590771504305059
400743,407352,0.834568089555555
400743,407359,0.8660721511077245
400743,407360,0.8165141551294423
400743,407361,0.7765973096098159
400743,407364,0.6982470118021649
400743,407367,0.8441960785832597
400743,407370,0.5526009057083926
400743,407372,0.6425112660521772
400743,407373,0.5814396727527227
400743,407374,0.8796747050100514
400743,407710,0.23486777268977194
400743,407711,0.24211614922678662
400743,408907,0.2617265583395722
400743,408911,0.28018960421861494
400743,409524,0.23189728934778417
400743,409525,0.32502362937516377
400743,409526,0.36126128370526756
400743,409528,0.3243116102984497
400743,409529,0.3603950655341651
400743,413026,0.343949321644435
400743,413845,0.40975368548472746
400743,413877,0.13071685110870554
400743,413878,0.10976847262307919
400743,414284,0.1261438432313312
400743,414694,0.1492626332956772
400750,400001,0.20357763727035014
400750,400017,0.8940315278351328
400750,400030,0.23423927478726214
400750,400040,0.7149007750185601
400750,400045,0.20771398045538536
400750,400052,0.9187024062054276
400750,400057,0.39122694996541935
400750,400059,0.9999912557806926
400750,400065,0.5369026299840286
400750,400073,0.8329616009992935
400750,400084,0.19922235280035927
400750,400085,0.9153139074675842
400750,400097,0.3956625543249388
400750,400100,0.7272494973263917
400750,400109,0.20676460884411887
400750,400122,0.19207999607492113
400750,400147,0.34602021197985455
400750,400148,0.9982583277428986
400750,400160,0.258458992200432
400750,400172,0.1316246316786101
400750,400178,0.7894081512186216
400750,400185,0.20244316657849176
400750,400209,0.11598115363848024
400750,400213,0.7521052013301982
400750,400221,0.7420624385559372
400750,400222,0.444384140298573
400750,400227,0.12509876362436279
400750,400236,0.4970894726247738
400750,400240,0.8409332041166978
400750,400253,0.3407676439243375
400750,400257,0.7343262327475654
400750,400258,0.5928993865728076
400750,400268,0.8217205401366869
400750,400278,0.8503280751527259
400750,400280,0.8139474979406087
400750,400292,0.42481242618279963
400750,400298,0.746639815657141
400750,400336,0.9677790017037834
400750,400343,0.3014029522094742
400750,400394,0.2021728112038433
400750,400400,0.2835105611595283
400750,400414,0.3918919799241478
400750,400418,0.7336377822355638
400750,400429,0.3153169356131464
400750,400436,0.8394368180627403
400750,400440,0.234844816320141
400750,400457,0.7897713305146221
400750,400461,0.935011406502871
400750,400464,0.7875844630337028
400750,400479,0.21350199570816017
400750,400485,0.8727440340586025
400750,400499,0.18332678780824027
400750,400507,0.23382594853386954
400750,400508,0.3094518170626842
400750,400514,0.39332836663960485
400750,400519,0.7856560785367838
400750,400560,0.249821162293797
400750,400563,0.4961292631530021
400750,400582,0.4435541452357813
400750,400586,0.12741497734429652
400750,400637,0.8070301674553054
400750,400648,0.20164347363549426
400750,400649,0.8197437281403451
400750,400654,0.6985521576585667
400750,400664,0.662169830230807
400750,400665,0.27680491987184275
400750,400668,0.228284392608552
400750,400673,0.19209589163112387
400750,400677,0.11658761604184263
400750,400688,0.7528318852990077
400750,400690,0.9254690625116399
400750,400700,0.9471110959609166
400750,400709,0.3518972963260756
400750,400713,0.9472387007635295
400750,400714,0.4950497731492551
400750,400715,0.8343400214124481
400750,400717,0.998255194942878
400750,400723,0.3950840478021176
400750,400750,1.0
400750,400760,0.143710926617708
400750,400772,0.9677173571444346
400750,400792,0.8339184334885441
400750,400799,0.44272464168829534
400750,400804,0.3085225034689277
400750,400822,0.8347418276294009
400750,400823,0.13087369953267877
400750,400828,0.23299494290791056
400750,400832,0.8269451151695388
400750,400837,0.6627869898763562
400750,400842,0.8187848394222162
400750,400863,0.16232033381830058
400750,400907,0.7868136391089599
400750,400911,0.1565812259174172
400750,400916,0.5359111517059569
400750,400922,0.20571866139976594
400750,400934,0.8720644424359769
400750,400951,0.4633386912995128
400750,400952,0.39672906787947204
400750,400953,0.4581488382886646
400750,400964,0.1292299925141582
400750,400965,0.20548633910396724
400750,400971,0.17860268677147753
400750,400995,0.5935165634700966
400750,400996,0.24608260435002394
400750,401129,0.8056665441866916
400750,401154,0.8057778215781406
400750,401163,0.5727126229011354
400750,401167,0.5705511410420546
400750,401210,0.2867426727128549
400750,401224,0.28587191389971606
400750,401327,0.5971832947114502
400750,401388,0.5001306024264259
400750,401391,0.31369348398154523
400750,401400,0.4984338527283091
400750,401403,0.3111003604685635
400750,401440,0.24871773506871198
400750,401457,0.7811486110422603
400750,401495,0.8277537515792894
400750,401541,0.17076984976347725
400750,401555,0.8274770081566123
400750,401560,0.24419796282347206
400750,401567,0.7808034249990777
400750,401597,0.7557681357622478
400750,401606,0.7561269673443728
400750,401611,0.5181267215987382
400750,401655,0.34066285192454154
400750,401808,0.348784483666418
400750,401809,0.35147744629200467
400750,401810,0.4757047977211877
400750,401811,0.47802110839967327
400750,401816,0.16180442455700572
400750,401817,0.16124040322035177
400750,401890,0.27917280540855316
400750,401891,0.28074446463154173
400750,401906,0.3127613513629298
400750,401908,0.3115181989910528
400750,401942,0.5241690086993886
400750,401943,0.526292403083143
400750,401957,0.8041084129560465
400750,401958,0.8040273104672341
400750,402056,0.4640523256140215
400750,402057,0.40040306993837427
400750,402058,0.39429408727420306
400750,402059,0.3914834723261669
400750,402067,0.5369228087307788
400750,402117,0.3380021165216117
400750,402118,0.33716751762429775
